States/UTs,Year,crimes,count
Andhra Pradesh,2014,Non-Custodial Rape,40
Andhra Pradesh,2014,Non-Custodial Rape,40
Andhra Pradesh,2014,Rape,40
Andhra Pradesh,2014,Rape,40
Andhra Pradesh,2014,Sexual Harassment,40
Andhra Pradesh,2014,Stalking,40
Andhra Pradesh,2014,Counterfeiting,39
Andhra Pradesh,2014,Fake Currency,39
Andhra Pradesh,2014,Grievous Hurt,39
Andhra Pradesh,2014,Grievous Hurt,39
Andhra Pradesh,2014,Other Rape,39
Andhra Pradesh,2014,Other Rape,39
Andhra Pradesh,2014,Rash Driving,39
Andhra Pradesh,2014,Simple Hurt,39
Andhra Pradesh,2014,Simple Hurt,39
Andhra Pradesh,2014,Using Fake Currency,39
Andhra Pradesh,2014,Kidnapping (Total),38
Andhra Pradesh,2014,Murder,38
Andhra Pradesh,2014,Non-Custodial Rape,38
Andhra Pradesh,2014,Other Rape,38
Andhra Pradesh,2014,Rape,38
Andhra Pradesh,2014,Grievous Hurt,37
Andhra Pradesh,2014,Other Kidnapping,37
Andhra Pradesh,2014,Sexual Harassment,37
Andhra Pradesh,2014,Simple Hurt,37
Andhra Pradesh,2014,Arson,36
Andhra Pradesh,2014,Arson,35
Andhra Pradesh,2014,Murder,35
Andhra Pradesh,2014,Non-Custodial Rape,35
Andhra Pradesh,2014,Non-Custodial Rape,35
Andhra Pradesh,2014,Other Rape,35
Andhra Pradesh,2014,Rape,35
Andhra Pradesh,2014,Rape,35
Andhra Pradesh,2014,Sexual Harassment,35
Andhra Pradesh,2014,Disrobing Assault,34
Andhra Pradesh,2014,Extortion,34
Andhra Pradesh,2014,Other Rape,34
Andhra Pradesh,2014,Arson,33
Andhra Pradesh,2014,Grievous Hurt,33
Andhra Pradesh,2014,Kidnapping (Total),33
Andhra Pradesh,2014,Simple Hurt,33
Andhra Pradesh,2014,Extortion,32
Andhra Pradesh,2014,Forgery,32
Andhra Pradesh,2014,Non-Custodial Rape,32
Andhra Pradesh,2014,Non-Custodial Rape,32
Andhra Pradesh,2014,Other Kidnapping,32
Andhra Pradesh,2014,Rape,32
Andhra Pradesh,2014,Rape,32
Andhra Pradesh,2014,Robbery,32
Andhra Pradesh,2014,Stalking,32
Andhra Pradesh,2014,Stalking,32
Andhra Pradesh,2014,Grievous Hurt,31
Andhra Pradesh,2014,Other Rape,31
Andhra Pradesh,2014,Other Rape,31
Andhra Pradesh,2014,Other Riots,31
Andhra Pradesh,2014,Riots,31
Andhra Pradesh,2014,Robbery,31
Andhra Pradesh,2014,Unlawful Assembly,31
Andhra Pradesh,2014,Murder,30
Andhra Pradesh,2014,Other Kidnapping,30
Andhra Pradesh,2014,Robbery,30
Andhra Pradesh,2014,Attempted Murder,29
Andhra Pradesh,2014,Grievous Hurt,29
Andhra Pradesh,2014,Kidnapping,29
Andhra Pradesh,2014,Simple Hurt,29
Andhra Pradesh,2014,Arson,28
Andhra Pradesh,2014,Forced Marriage Kidnapping,28
Andhra Pradesh,2014,Non-Custodial Rape,28
Andhra Pradesh,2014,Other Rape,28
Andhra Pradesh,2014,Rape,28
Andhra Pradesh,2014,Robbery,28
Andhra Pradesh,2014,Simple Hurt,28
Andhra Pradesh,2014,Extortion,27
Andhra Pradesh,2014,Kidnapping (Total),27
Andhra Pradesh,2014,Kidnapping (Total),27
Andhra Pradesh,2014,Modesty Insult,27
Andhra Pradesh,2014,Other Kidnapping,27
Andhra Pradesh,2014,Other Locations,27
Andhra Pradesh,2014,Other Riots,27
Andhra Pradesh,2014,Riots,27
Andhra Pradesh,2014,Stalking,27
Andhra Pradesh,2014,Kidnapping,26
Andhra Pradesh,2014,Modesty Insult,26
Andhra Pradesh,2014,Other Locations,26
Andhra Pradesh,2014,Other Negligence Deaths,26
Andhra Pradesh,2014,Other Negligence Deaths,26
Andhra Pradesh,2014,Riots,26
Andhra Pradesh,2014,Sexual Harassment,26
Andhra Pradesh,2014,Dowry Deaths,25
Andhra Pradesh,2014,Grievous Hurt,25
Andhra Pradesh,2014,Grievous Hurt,25
Andhra Pradesh,2014,Other Negligence Deaths,25
Andhra Pradesh,2014,Simple Hurt,25
Andhra Pradesh,2014,Unlawful Assembly,25
Andhra Pradesh,2014,Attempted Rape,24
Andhra Pradesh,2014,Breach of Trust,24
Andhra Pradesh,2014,Dowry Deaths,24
Andhra Pradesh,2014,Kidnapping (Total),24
Andhra Pradesh,2014,Kidnapping (Total),24
Andhra Pradesh,2014,Robbery,24
Andhra Pradesh,2014,Robbery,24
Andhra Pradesh,2014,Sexual Harassment,24
Andhra Pradesh,2014,Simple Hurt,24
Andhra Pradesh,2014,Arson,23
Andhra Pradesh,2014,Arson,23
Andhra Pradesh,2014,Arson,23
Andhra Pradesh,2014,Attempted Murder,23
Andhra Pradesh,2014,Breach of Trust,23
Andhra Pradesh,2014,Grievous Hurt,23
Andhra Pradesh,2014,Murder,23
Andhra Pradesh,2014,Robbery,23
Andhra Pradesh,2014,Simple Hurt,23
Andhra Pradesh,2014,Breach of Trust,22
Andhra Pradesh,2014,Counterfeiting,22
Andhra Pradesh,2014,Fake Currency,22
Andhra Pradesh,2014,Forgery,22
Andhra Pradesh,2014,Other Kidnapping,22
Andhra Pradesh,2014,Robbery,22
Andhra Pradesh,2014,Stalking,22
Andhra Pradesh,2014,Using Fake Currency,22
Andhra Pradesh,2014,Arson,21
Andhra Pradesh,2014,House Breaking,21
Andhra Pradesh,2014,Modesty Insult,21
Andhra Pradesh,2014,Other Locations,21
Andhra Pradesh,2014,Attempted Rape,20
Andhra Pradesh,2014,Breach of Trust,20
Andhra Pradesh,2014,Extortion,20
Andhra Pradesh,2014,Kidnapping,20
Andhra Pradesh,2014,Extortion,19
Andhra Pradesh,2014,Forced Marriage Kidnapping,19
Andhra Pradesh,2014,House Breaking,19
Andhra Pradesh,2014,Other Riots,19
Andhra Pradesh,2014,Arson,18
Andhra Pradesh,2014,Attempted Murder,18
Andhra Pradesh,2014,Attempted Rape,18
Andhra Pradesh,2014,Disrobing Assault,18
Andhra Pradesh,2014,Extortion,18
Andhra Pradesh,2014,Grievous Hurt,18
Andhra Pradesh,2014,Grievous Hurt,18
Andhra Pradesh,2014,Kidnapping,18
Andhra Pradesh,2014,Murder,18
Andhra Pradesh,2014,Non-Custodial Rape,18
Andhra Pradesh,2014,Rape,18
Andhra Pradesh,2014,Simple Hurt,18
Andhra Pradesh,2014,Simple Hurt,18
Andhra Pradesh,2014,Dowry Deaths,17
Andhra Pradesh,2014,Extortion,17
Andhra Pradesh,2014,Kidnapping,17
Andhra Pradesh,2014,Other Rape,17
Andhra Pradesh,2014,Riots,17
Andhra Pradesh,2014,Sexual Harassment,17
Andhra Pradesh,2014,Stalking,17
Andhra Pradesh,2014,Attempted Rape,16
Andhra Pradesh,2014,Dowry Deaths,16
Andhra Pradesh,2014,Dowry Deaths,16
Andhra Pradesh,2014,Forced Marriage Kidnapping,16
Andhra Pradesh,2014,Forgery,16
Andhra Pradesh,2014,Modesty Insult,16
Andhra Pradesh,2014,Other Kidnapping,16
Andhra Pradesh,2014,Other Kidnapping,16
Andhra Pradesh,2014,Other Kidnapping,16
Andhra Pradesh,2014,Other Locations,16
Andhra Pradesh,2014,Riots,16
Andhra Pradesh,2014,Robbery,16
Andhra Pradesh,2014,Disrobing Assault,15
Andhra Pradesh,2014,Extortion,15
Andhra Pradesh,2014,Kidnapping (Total),15
Andhra Pradesh,2014,Robbery,15
Andhra Pradesh,2014,Arson,14
Andhra Pradesh,2014,Breach of Trust,14
Andhra Pradesh,2014,Counterfeiting,14
Andhra Pradesh,2014,Disrobing Assault,14
Andhra Pradesh,2014,Dowry Deaths,14
Andhra Pradesh,2014,Fake Currency,14
Andhra Pradesh,2014,Group Enmity,14
Andhra Pradesh,2014,Group Enmity,14
Andhra Pradesh,2014,Murder,14
Andhra Pradesh,2014,Riots,14
Andhra Pradesh,2014,Robbery,14
Andhra Pradesh,2014,Arson,13
Andhra Pradesh,2014,Arson,13
Andhra Pradesh,2014,Breach of Trust,13
Andhra Pradesh,2014,Disrobing Assault,13
Andhra Pradesh,2014,Dowry Deaths,13
Andhra Pradesh,2014,Dowry Deaths,13
Andhra Pradesh,2014,Forgery,13
Andhra Pradesh,2014,Kidnapping,13
Andhra Pradesh,2014,Other Riots,13
Andhra Pradesh,2014,Riots,13
Andhra Pradesh,2014,Stalking,13
Andhra Pradesh,2014,Voyeurism,13
Andhra Pradesh,2014,Arson,12
Andhra Pradesh,2014,Breach of Trust,12
Andhra Pradesh,2014,Counterfeiting,12
Andhra Pradesh,2014,Dacoity,12
Andhra Pradesh,2014,Dowry Deaths,12
Andhra Pradesh,2014,Dowry Deaths,12
Andhra Pradesh,2014,Fake Currency,12
Andhra Pradesh,2014,Kidnapping,12
Andhra Pradesh,2014,Modesty Insult,12
Andhra Pradesh,2014,Other Dacoity,12
Andhra Pradesh,2014,Other Kidnapping,12
Andhra Pradesh,2014,Other Negligence Deaths,12
Andhra Pradesh,2014,Other Riots,12
Andhra Pradesh,2014,Using Fake Currency,12
Andhra Pradesh,2014,Voyeurism,12
Andhra Pradesh,2014,Arson,11
Andhra Pradesh,2014,Breach of Trust,11
Andhra Pradesh,2014,Counterfeiting,11
Andhra Pradesh,2014,Extortion,11
Andhra Pradesh,2014,Extortion,11
Andhra Pradesh,2014,Fake Currency,11
Andhra Pradesh,2014,Fake Currency,11
Andhra Pradesh,2014,Forced Marriage Kidnapping,11
Andhra Pradesh,2014,Forced Marriage Kidnapping,11
Andhra Pradesh,2014,Forced Marriage Kidnapping,11
Andhra Pradesh,2014,Other Negligence Deaths,11
Andhra Pradesh,2014,Other Workplaces,11
Andhra Pradesh,2014,Voyeurism,11
Andhra Pradesh,2014,Counterfeiting,10
Andhra Pradesh,2014,Dowry Deaths,10
Andhra Pradesh,2014,Fake Currency,10
Andhra Pradesh,2014,Fake Currency,10
Andhra Pradesh,2014,Forgery,10
Andhra Pradesh,2014,Political Riots,10
Andhra Pradesh,2014,Political Riots,10
Andhra Pradesh,2014,Caste Riots,9
Andhra Pradesh,2014,Forced Marriage Kidnapping,9
Andhra Pradesh,2014,Grievous Hurt,9
Andhra Pradesh,2014,Other Riots,9
Andhra Pradesh,2014,Riots,9
Andhra Pradesh,2014,SC/ST Conflict Riots,9
Andhra Pradesh,2014,Simple Hurt,9
Andhra Pradesh,2014,Using Fake Currency,9
Andhra Pradesh,2014,Vehicle Theft,9
Andhra Pradesh,2014,Voyeurism,9
Andhra Pradesh,2014,Assault on Women,8
Andhra Pradesh,2014,Attempted Rape,8
Andhra Pradesh,2014,Attempted Rape,8
Andhra Pradesh,2014,Culpable Homicide,8
Andhra Pradesh,2014,Dacoity,8
Andhra Pradesh,2014,Dowry Deaths,8
Andhra Pradesh,2014,Dowry Deaths,8
Andhra Pradesh,2014,Dowry Deaths,8
Andhra Pradesh,2014,Extortion,8
Andhra Pradesh,2014,Forced Marriage Kidnapping,8
Andhra Pradesh,2014,Other Dacoity,8
Andhra Pradesh,2014,Other Riots,8
Andhra Pradesh,2014,Riots,8
Andhra Pradesh,2014,Robbery,8
Andhra Pradesh,2014,Robbery,8
Andhra Pradesh,2014,Stalking,8
Andhra Pradesh,2014,Voyeurism,8
Andhra Pradesh,2014,Breach of Trust,7
Andhra Pradesh,2014,Cheating,7
Andhra Pradesh,2014,Counterfeiting,7
Andhra Pradesh,2014,Counterfeiting,7
Andhra Pradesh,2014,Culpable Homicide,7
Andhra Pradesh,2014,Disrobing Assault,7
Andhra Pradesh,2014,Dowry Deaths,7
Andhra Pradesh,2014,Fake Currency,7
Andhra Pradesh,2014,Fake Currency,7
Andhra Pradesh,2014,Fake Currency,7
Andhra Pradesh,2014,Forgery,7
Andhra Pradesh,2014,Other Kidnapping,7
Andhra Pradesh,2014,Other Negligence Deaths,7
Andhra Pradesh,2014,Other Riots,7
Andhra Pradesh,2014,Other Riots,7
Andhra Pradesh,2014,Robbery,7
Andhra Pradesh,2014,Voyeurism,7
Andhra Pradesh,2014,Breach of Trust,6
Andhra Pradesh,2014,Caste Riots,6
Andhra Pradesh,2014,Counterfeiting,6
Andhra Pradesh,2014,Dacoity,6
Andhra Pradesh,2014,Disrobing Assault,6
Andhra Pradesh,2014,Fake Coin,6
Andhra Pradesh,2014,Modesty Insult,6
Andhra Pradesh,2014,Other Dacoity,6
Andhra Pradesh,2014,Other Negligence Deaths,6
Andhra Pradesh,2014,Other Workplaces,6
Andhra Pradesh,2014,Public Transport,6
Andhra Pradesh,2014,SC/ST Conflict Riots,6
Andhra Pradesh,2014,Stalking,6
Andhra Pradesh,2014,Attempted Rape,5
Andhra Pradesh,2014,Cheating,5
Andhra Pradesh,2014,Counterfeiting,5
Andhra Pradesh,2014,Counterfeiting,5
Andhra Pradesh,2014,Counterfeiting,5
Andhra Pradesh,2014,Counterfeiting,5
Andhra Pradesh,2014,Culpable Homicide,5
Andhra Pradesh,2014,Dacoity,5
Andhra Pradesh,2014,Dacoity,5
Andhra Pradesh,2014,Dacoity,5
Andhra Pradesh,2014,Dacoity,5
Andhra Pradesh,2014,Extortion,5
Andhra Pradesh,2014,Extortion,5
Andhra Pradesh,2014,Fake Currency,5
Andhra Pradesh,2014,Fake Currency,5
Andhra Pradesh,2014,Fake Currency,5
Andhra Pradesh,2014,Fake Currency,5
Andhra Pradesh,2014,Fake Currency,5
Andhra Pradesh,2014,Forced Marriage Kidnapping,5
Andhra Pradesh,2014,Kidnapping,5
Andhra Pradesh,2014,Other Dacoity,5
Andhra Pradesh,2014,Other Dacoity,5
Andhra Pradesh,2014,Other Dacoity,5
Andhra Pradesh,2014,Other Dacoity,5
Andhra Pradesh,2014,Robbery,5
Andhra Pradesh,2014,Stalking,5
Andhra Pradesh,2014,Using Fake Currency,5
Andhra Pradesh,2014,Using Fake Currency,5
Andhra Pradesh,2014,Using Fake Currency,5
Andhra Pradesh,2014,Attempted Murder,4
Andhra Pradesh,2014,Attempted Rape,4
Andhra Pradesh,2014,Attempted Rape,4
Andhra Pradesh,2014,Attempted Rape,4
Andhra Pradesh,2014,Communal Riots,4
Andhra Pradesh,2014,Communal Riots,4
Andhra Pradesh,2014,Counterfeiting,4
Andhra Pradesh,2014,Culpable Homicide,4
Andhra Pradesh,2014,Culpable Homicide,4
Andhra Pradesh,2014,Culpable Homicide,4
Andhra Pradesh,2014,Culpable Homicide,4
Andhra Pradesh,2014,Culpable Homicide,4
Andhra Pradesh,2014,Dacoity,4
Andhra Pradesh,2014,Dacoity,4
Andhra Pradesh,2014,Death by Negligence,4
Andhra Pradesh,2014,Dowry Deaths,4
Andhra Pradesh,2014,Extortion,4
Andhra Pradesh,2014,Fake Currency,4
Andhra Pradesh,2014,Fake Currency,4
Andhra Pradesh,2014,Fake Currency Possession,4
Andhra Pradesh,2014,Fake Currency Possession,4
Andhra Pradesh,2014,Group Enmity,4
Andhra Pradesh,2014,Group Enmity,4
Andhra Pradesh,2014,Kidnapping,4
Andhra Pradesh,2014,Kidnapping,4
Andhra Pradesh,2014,Other Dacoity,4
Andhra Pradesh,2014,Other Dacoity,4
Andhra Pradesh,2014,Other Kidnapping,4
Andhra Pradesh,2014,Other Negligence Deaths,4
Andhra Pradesh,2014,Other Workplaces,4
Andhra Pradesh,2014,Political Riots,4
Andhra Pradesh,2014,Political Riots,4
Andhra Pradesh,2014,Robbery,4
Andhra Pradesh,2014,Robbery,4
Andhra Pradesh,2014,Sexual Harassment,4
Andhra Pradesh,2014,Voyeurism,4
Andhra Pradesh,2014,Attempted Rape,3
Andhra Pradesh,2014,Attempted Rape,3
Andhra Pradesh,2014,Counterfeiting,3
Andhra Pradesh,2014,Dacoity,3
Andhra Pradesh,2014,Dacoity,3
Andhra Pradesh,2014,Dacoity,3
Andhra Pradesh,2014,Dacoity,3
Andhra Pradesh,2014,Dacoity,3
Andhra Pradesh,2014,Disrobing Assault,3
Andhra Pradesh,2014,Dowry Deaths,3
Andhra Pradesh,2014,Dowry Deaths,3
Andhra Pradesh,2014,Fake Currency,3
Andhra Pradesh,2014,Forgery,3
Andhra Pradesh,2014,Gang Rape,3
Andhra Pradesh,2014,Grievous Hurt,3
Andhra Pradesh,2014,Kidnapping,3
Andhra Pradesh,2014,Kidnapping,3
Andhra Pradesh,2014,Kidnapping (Total),3
Andhra Pradesh,2014,Kidnapping for Ransom,3
Andhra Pradesh,2014,Other Assault on Women,3
Andhra Pradesh,2014,Other Assault on Women,3
Andhra Pradesh,2014,Other Dacoity,3
Andhra Pradesh,2014,Other Dacoity,3
Andhra Pradesh,2014,Other Dacoity,3
Andhra Pradesh,2014,Other Dacoity,3
Andhra Pradesh,2014,Other Kidnapping,3
Andhra Pradesh,2014,Political Riots,3
Andhra Pradesh,2014,Political Riots,3
Andhra Pradesh,2014,Riots,3
Andhra Pradesh,2014,Simple Hurt,3
Andhra Pradesh,2014,Unlawful Assembly,3
Andhra Pradesh,2014,Vehicle Theft,3
Andhra Pradesh,2014,Voyeurism,3
Andhra Pradesh,2014,Attempted Acid Attack,2
Andhra Pradesh,2014,Caste Riots,2
Andhra Pradesh,2014,Caste Riots,2
Andhra Pradesh,2014,Communal Riots,2
Andhra Pradesh,2014,Counterfeiting,2
Andhra Pradesh,2014,Counterfeiting,2
Andhra Pradesh,2014,Culpable Homicide,2
Andhra Pradesh,2014,Culpable Homicide,2
Andhra Pradesh,2014,Culpable Homicide,2
Andhra Pradesh,2014,Dacoity,2
Andhra Pradesh,2014,Dacoity,2
Andhra Pradesh,2014,Dacoity,2
Andhra Pradesh,2014,Disrobing Assault,2
Andhra Pradesh,2014,Dowry Deaths,2
Andhra Pradesh,2014,Fake Currency,2
Andhra Pradesh,2014,Fake Currency,2
Andhra Pradesh,2014,Fake Currency Possession,2
Andhra Pradesh,2014,Fake Currency Possession,2
Andhra Pradesh,2014,Forced Marriage Kidnapping,2
Andhra Pradesh,2014,Forced Marriage Kidnapping,2
Andhra Pradesh,2014,Forgery,2
Andhra Pradesh,2014,Gang Rape,2
Andhra Pradesh,2014,Group Enmity,2
Andhra Pradesh,2014,Group Enmity,2
Andhra Pradesh,2014,Kidnapping for Murder,2
Andhra Pradesh,2014,Other Dacoity,2
Andhra Pradesh,2014,Other Dacoity,2
Andhra Pradesh,2014,Other Dacoity,2
Andhra Pradesh,2014,Other Dacoity,2
Andhra Pradesh,2014,Other Kidnapping,2
Andhra Pradesh,2014,Other Negligence Deaths,2
Andhra Pradesh,2014,Other Riots,2
Andhra Pradesh,2014,Public Transport,2
Andhra Pradesh,2014,Riots,2
Andhra Pradesh,2014,SC/ST Conflict Riots,2
Andhra Pradesh,2014,SC/ST Conflict Riots,2
Andhra Pradesh,2014,Sexual Harassment,2
Andhra Pradesh,2014,Using Fake Currency,2
Andhra Pradesh,2014,Using Fake Currency,2
Andhra Pradesh,2014,Voyeurism,2
Andhra Pradesh,2014,Workplace,2
Andhra Pradesh,2014,Acid Attack,1
Andhra Pradesh,2014,Acid Attack,1
Andhra Pradesh,2014,Acid Attack,1
Andhra Pradesh,2014,Acid Attack,1
Andhra Pradesh,2014,Acid Attack,1
Andhra Pradesh,2014,Attempted Acid Attack,1
Andhra Pradesh,2014,Attempted Homicide,1
Andhra Pradesh,2014,Attempted Murder,1
Andhra Pradesh,2014,Attempted Rape,1
Andhra Pradesh,2014,Attempted Rape,1
Andhra Pradesh,2014,Breach of Trust,1
Andhra Pradesh,2014,Counterfeiting,1
Andhra Pradesh,2014,Counterfeiting,1
Andhra Pradesh,2014,Counterfeiting,1
Andhra Pradesh,2014,Culpable Homicide,1
Andhra Pradesh,2014,Culpable Homicide,1
Andhra Pradesh,2014,Culpable Homicide,1
Andhra Pradesh,2014,Culpable Homicide,1
Andhra Pradesh,2014,Culpable Homicide,1
Andhra Pradesh,2014,Culpable Homicide,1
Andhra Pradesh,2014,Dacoity Preparation,1
Andhra Pradesh,2014,Dacoity with Murder,1
Andhra Pradesh,2014,Death by Negligence,1
Andhra Pradesh,2014,Domestic Cruelty,1
Andhra Pradesh,2014,Extortion,1
Andhra Pradesh,2014,Fake Currency,1
Andhra Pradesh,2014,Fake Currency,1
Andhra Pradesh,2014,Fake Currency,1
Andhra Pradesh,2014,Fake Currency,1
Andhra Pradesh,2014,Fake Currency,1
Andhra Pradesh,2014,Fake Currency,1
Andhra Pradesh,2014,Fake Currency,1
Andhra Pradesh,2014,Fake Currency Materials,1
Andhra Pradesh,2014,Gang Rape,1
Andhra Pradesh,2014,Gang Rape,1
Andhra Pradesh,2014,Gang Rape,1
Andhra Pradesh,2014,Gang Rape,1
Andhra Pradesh,2014,Gang Rape,1
Andhra Pradesh,2014,Gang Rape,1
Andhra Pradesh,2014,Gang Rape,1
Andhra Pradesh,2014,Gang Rape,1
Andhra Pradesh,2014,Gang Rape,1
Andhra Pradesh,2014,Group Enmity,1
Andhra Pradesh,2014,Group Enmity,1
Andhra Pradesh,2014,HumanTrafficking,1
Andhra Pradesh,2014,HumanTrafficking,1
Andhra Pradesh,2014,Industrial Riots,1
Andhra Pradesh,2014,Kidnapping for Murder,1
Andhra Pradesh,2014,Kidnapping for Murder,1
Andhra Pradesh,2014,Kidnapping for Murder,1
Andhra Pradesh,2014,Kidnapping for Ransom,1
Andhra Pradesh,2014,Kidnapping for Ransom,1
Andhra Pradesh,2014,Kidnapping for Ransom,1
Andhra Pradesh,2014,Kidnapping for Ransom,1
Andhra Pradesh,2014,Murder,1
Andhra Pradesh,2014,Negligent Driving Deaths,1
Andhra Pradesh,2014,Other Kidnapping,1
Andhra Pradesh,2014,Other Riots,1
Andhra Pradesh,2014,Other Workplaces,1
Andhra Pradesh,2014,Political Riots,1
Andhra Pradesh,2014,Public Transport,1
Andhra Pradesh,2014,Rash Driving,1
Andhra Pradesh,2014,Riots,1
Andhra Pradesh,2014,Sedition,1
Andhra Pradesh,2014,State Offences,1
Andhra Pradesh,2014,Unnatural Offence,1
Andhra Pradesh,2014,Using Fake Currency,1
Andhra Pradesh,2014,Voyeurism,1
Andhra Pradesh,2014,Voyeurism,1
Andhra Pradesh,2014,Workplace,1
Andhra Pradesh,2014,Acid Attack,0
Andhra Pradesh,2014,Acid Attack,0
Andhra Pradesh,2014,Acid Attack,0
Andhra Pradesh,2014,Acid Attack,0
Andhra Pradesh,2014,Acid Attack,0
Andhra Pradesh,2014,Acid Attack,0
Andhra Pradesh,2014,Acid Attack,0
Andhra Pradesh,2014,Acid Attack,0
Andhra Pradesh,2014,Acid Attack,0
Andhra Pradesh,2014,Acid Attack,0
Andhra Pradesh,2014,Acid Attack,0
Andhra Pradesh,2014,Acid Attack,0
Andhra Pradesh,2014,Acid Attack,0
Andhra Pradesh,2014,Acid Attack,0
Andhra Pradesh,2014,Acid Attack,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Agrarian Riots,0
Andhra Pradesh,2014,Arson,0
Andhra Pradesh,2014,Arson,0
Andhra Pradesh,2014,Arson,0
Andhra Pradesh,2014,Assault on Women,0
Andhra Pradesh,2014,Attempted Acid Attack,0
Andhra Pradesh,2014,Attempted Acid Attack,0
Andhra Pradesh,2014,Attempted Acid Attack,0
Andhra Pradesh,2014,Attempted Acid Attack,0
Andhra Pradesh,2014,Attempted Acid Attack,0
Andhra Pradesh,2014,Attempted Acid Attack,0
Andhra Pradesh,2014,Attempted Acid Attack,0
Andhra Pradesh,2014,Attempted Acid Attack,0
Andhra Pradesh,2014,Attempted Acid Attack,0
Andhra Pradesh,2014,Attempted Acid Attack,0
